"ID" "year" "age" "eggs" "lifespan" "julianDate"
"725509-NynO" 1995 2 3 3 302
"725509-NynO" 1995 2 3 3 336
"725509-NynO" 1995 2 4 3 364
"725509-NynO" 1995 2 3 3 377
"725509-NynO" 1995 2 3 3 389
"725520-AynR" 1995 2 3 2 296
"725545-NynY" 1995 2 3 5 275
"725545-NynY" 1995 2 4 5 294
"725545-NynY" 1995 2 4 5 332
"725545-NynY" 1995 2 4 5 347
"725545-NynY" 1995 2 3 5 395
"725562-MarA" 1995 2 4 2 289
"725562-MarA" 1995 2 3 2 304
"725562-MarA" 1995 2 4 2 364
"725570-RBW" 1995 2 3 2 288
"725570-RBW" 1995 2 3 2 300
"725573-RBM" 1995 2 3 3 308
"725573-RBM" 1995 2 4 3 331
"725573-RBM" 1995 2 3 3 382
"725579-YGG" 1995 2 3 4 292
"725579-YGG" 1995 2 3 4 338
"725579-YGG" 1995 2 3 4 370
"725580-BOO" 1995 2 3 2 283
"725581-YAY" 1995 2 3 2 287
"725581-YAY" 1995 2 3 2 313
"725582-GAG" 1995 2 2 5 281
"725582-GAG" 1995 2 2 5 325
"725582-GAG" 1995 2 3 5 357
"725587-ROG" 1995 2 3 4 318
"725587-ROG" 1995 2 4 4 329
"725587-ROG" 1995 2 3 4 375
"725587-ROG" 1995 2 3 4 390
"725588-YYY" 1995 2 3 NA 283
"725588-YYY" 1995 2 4 NA 322
"725588-YYY" 1995 2 4 NA 372
"725588-YYY" 1995 2 3 NA 394
"725589-BOA" 1995 2 3 3 272
"725589-BOA" 1995 2 4 3 346
"725589-BOA" 1995 2 2 3 373
"725590-ANO" 1995 2 3 2 279
"725590-ANO" 1995 2 3 2 291
"725590-ANO" 1995 2 4 2 303
"725590-ANO" 1995 2 4 2 330
"725590-ANO" 1995 2 2 2 357
"725594-NBY" 1995 2 3 4 297
"725594-NBY" 1995 2 3 4 328
"725594-NBY" 1995 2 4 4 353
"725597-RBR" 1995 2 3 3 293
"725597-RBR" 1995 2 3 3 335
"725615-BanA2" 1995 1 3 NA 312
"725615-BanA2" 1995 1 3 NA 321
"725619-BanG" 1995 1 3 3 301
"725619-BanG" 1995 1 4 3 345
"725619-BanG" 1995 1 4 3 374
"725622-GraW" 1995 1 4 6 324
"725622-GraW" 1995 1 4 6 357
"725658-RnrB" 1995 1 3 3 296
"725658-RnrB" 1995 1 2 3 340
"725669-RgrW" 1995 1 3 3 305
"725669-RgrW" 1995 1 3 3 341
"725669-RgrW" 1995 1 2 3 364
"725697-OanG" 1995 1 3 5 344
"725697-OanG" 1995 1 3 5 377
"725721-WraR" 1995 1 3 2 306
"725721-WraR" 1995 1 4 2 342
"725721-WraR" 1995 1 3 2 366
"725721-WraR" 1995 1 3 2 388
"725727-AyrA" 1995 1 3 4 330
"725727-AyrA" 1995 1 3 4 360
"725727-AyrA" 1995 1 3 4 373
"725733-NgrY" 1995 1 3 3 310
"725795-YRY" 1995 1 3 NA 292
"725795-YRY" 1995 1 3 NA 321
"725796-WOG" 1995 1 3 3 309
"725796-WOG" 1995 1 2 3 356
"725796-WOG" 1995 1 3 3 374
"725797-OOB" 1995 1 3 3 347
"725799-WBA" 1995 1 4 2 359
"725801-MGY" 1995 1 3 3 327
"725801-MGY" 1995 1 3 3 345
"725801-MGY" 1995 1 3 3 368
"725806-NYY" 1995 1 3 2 303
"725806-NYY" 1995 1 2 2 376
"725809-WBO" 1995 1 3 NA 304
"725811-BYO2" 1995 1 3 NA 298
"725812-NOR2" 1995 1 3 NA 303
"725813-MOW" 1995 1 3 3 309
"725813-MOW" 1995 1 3 3 350
"725844-YOB" 1995 1 3 2 318
"725844-YOB" 1995 1 3 2 344
"725844-YOB" 1995 1 4 2 364
"725853-YMG" 1995 1 3 3 335
"725853-YMG" 1995 1 3 3 375
"725887-RGO" 1995 1 3 NA 338
"725887-RGO" 1995 1 3 NA 363
"725887-RGO" 1995 1 3 NA 388
"776128-GBY" 1995 1 3 2 313
"776128-GBY" 1995 1 4 2 336
"776128-GBY" 1995 1 3 2 369
"776391-MGN2" 1995 1 4 2 324
"583809-mGMW" 1996 7 4 8 299
"583809-mGMW" 1996 7 4 8 325
"583809-mGMW" 1996 7 3 8 370
"596751-BWM" 1996 8 3 8 289
"626691-GBW" 1996 8 3 8 296
"626691-GBW" 1996 8 2 8 385
"626845-YobY" 1996 6 3 8 289
"626845-YobY" 1996 6 4 8 317
"626905-NWW" 1996 6 3 8 291
"626905-NWW" 1996 6 3 8 317
"696387-brOG" 1996 5 3 6 294
"696387-brOG" 1996 5 4 6 323
"696387-brOG" 1996 5 4 6 352
"696387-brOG" 1996 5 4 6 367
"696445-wrRG" 1996 5 3 5 291
"696445-wrRG" 1996 5 4 5 328
"696445-wrRG" 1996 5 3 5 349
"696495-wgNN" 1996 5 3 10 337
"696495-wgNN" 1996 5 3 10 354
"725028-rwWR" 1996 4 3 5 285
"725028-rwWR" 1996 4 4 5 322
"725176-OBR" 1996 4 3 4 276
"725197-GOY" 1996 4 3 5 289
"725197-GOY" 1996 4 4 5 301
"725197-GOY" 1996 4 3 5 361
"725205-ROY" 1996 4 3 5 307
"725205-ROY" 1996 4 4 5 332
"725205-ROY" 1996 4 3 5 358
"725205-ROY" 1996 4 3 5 371
"725215-BRA" 1996 4 3 6 299
"725215-BRA" 1996 4 3 6 320
"725280-BOR" 1996 4 3 4 283
"725379-BOY" 1996 4 3 5 269
"725379-BOY" 1996 4 2 5 281
"725379-BOY" 1996 4 4 5 308
"725379-BOY" 1996 4 3 5 381
"725391-AwbN" 1996 3 4 6 292
"725391-AwbN" 1996 3 3 6 308
"725391-AwbN" 1996 3 3 6 357
"725416-GrnO" 1996 3 3 5 286
"725416-GrnO" 1996 3 4 5 314
"725416-GrnO" 1996 3 3 5 350
"725416-GrnO" 1996 3 3 5 376
"725416-GrnO" 1996 3 3 5 390
"725452-GwgN" 1996 3 2 5 268
"725452-GwgN" 1996 3 4 5 293
"725452-GwgN" 1996 3 4 5 325
"725452-GwgN" 1996 3 4 5 339
"725452-GwgN" 1996 3 4 5 360
"725509-NynO" 1996 3 3 3 297
"725509-NynO" 1996 3 4 3 328
"725509-NynO" 1996 3 3 3 357
"725509-NynO" 1996 3 3 3 382
"725545-NynY" 1996 3 3 5 287
"725545-NynY" 1996 3 3 5 344
"725545-NynY" 1996 3 3 5 403
"725573-RBM" 1996 3 3 3 278
"725573-RBM" 1996 3 3 3 322
"725573-RBM" 1996 3 3 3 377
"725579-YGG" 1996 3 3 4 296
"725579-YGG" 1996 3 4 4 333
"725579-YGG" 1996 3 3 4 368
"725582-GAG" 1996 3 3 5 307
"725582-GAG" 1996 3 3 5 357
"725587-ROG" 1996 3 3 4 289
"725587-ROG" 1996 3 3 4 338
"725587-ROG" 1996 3 3 4 347
"725587-ROG" 1996 3 3 4 381
"725588-YYY" 1996 3 2 NA 268
"725588-YYY" 1996 3 3 NA 302
"725589-BOA" 1996 3 3 3 276
"725589-BOA" 1996 3 3 3 312
"725589-BOA" 1996 3 3 3 343
"725594-NBY" 1996 3 3 4 302
"725594-NBY" 1996 3 3 4 354
"725619-BanG" 1996 2 3 3 273
"725619-BanG" 1996 2 3 3 303
"725619-BanG" 1996 2 4 3 320
"725622-GraW" 1996 2 4 6 321
"725658-RnrB" 1996 2 3 3 270
"725658-RnrB" 1996 2 3 3 318
"725658-RnrB" 1996 2 4 3 344
"725658-RnrB" 1996 2 3 3 352
"725669-RgrW" 1996 2 3 3 273
"725669-RgrW" 1996 2 4 3 336
"725669-RgrW" 1996 2 3 3 374
"725697-OanG" 1996 2 3 5 290
"725697-OanG" 1996 2 4 5 343
"725697-OanG" 1996 2 3 5 370
"725721-WraR" 1996 2 3 2 279
"725727-AyrA" 1996 2 3 4 286
"725727-AyrA" 1996 2 3 4 305
"725727-AyrA" 1996 2 3 4 337
"725727-AyrA" 1996 2 3 4 370
"725727-AyrA" 1996 2 3 4 382
"725733-NgrY" 1996 2 3 3 294
"725733-NgrY" 1996 2 3 3 325
"725733-NgrY" 1996 2 3 3 357
"725796-WOG" 1996 2 4 3 296
"725796-WOG" 1996 2 3 3 349
"725797-OOB" 1996 2 2 3 297
"725797-OOB" 1996 2 3 3 361
"725801-MGY" 1996 2 3 3 285
"725801-MGY" 1996 2 3 3 300
"725801-MGY" 1996 2 3 3 336
"725801-MGY" 1996 2 3 3 360
"725813-MOW" 1996 2 3 3 333
"725853-YMG" 1996 2 3 3 289
"725853-YMG" 1996 2 3 3 313
"776126-yrNR" 1996 1 2 2 323
"776126-yrNR" 1996 1 2 2 367
"776198-yrBM" 1996 1 4 2 304
"776198-yrBM" 1996 1 3 2 336
"776233-RBY" 1996 1 3 6 278
"776233-RBY" 1996 1 4 6 313
"776233-RBY" 1996 1 4 6 348
"776233-RBY" 1996 1 3 6 365
"776243-byYR" 1996 1 3 5 324
"776243-byYR" 1996 1 3 5 359
"776244-byAO" 1996 1 3 4 305
"776244-byAO" 1996 1 3 4 320
"776244-byAO" 1996 1 4 4 354
"776256-NRG" 1996 1 3 8 291
"776256-NRG" 1996 1 3 8 327
"776258-yrNA" 1996 1 3 3 305
"776258-yrNA" 1996 1 3 3 320
"776258-yrNA" 1996 1 3 3 347
"776263-OMY" 1996 1 3 3 326
"776263-OMY" 1996 1 3 3 347
"776265-NAM" 1996 1 3 2 322
"776265-NAM" 1996 1 4 2 334
"776267-OGO" 1996 1 3 2 282
"776267-OGO" 1996 1 4 2 321
"776268-MNN2" 1996 1 3 1 297
"776297-BMR" 1996 1 3 1 267
"776297-BMR" 1996 1 4 1 306
"776297-BMR" 1996 1 3 1 333
"776301-arOB" 1996 1 3 2 302
"776301-arOB" 1996 1 3 2 328
"776318-byNW" 1996 1 3 6 318
"776318-byNW" 1996 1 3 6 330
"776318-byNW" 1996 1 3 6 375
"776320-MOA" 1996 1 3 2 292
"776320-MOA" 1996 1 4 2 305
"776320-MOA" 1996 1 3 2 360
"776345-BWO" 1996 1 4 2 301
"776345-BWO" 1996 1 3 2 332
"776360-rnOA" 1996 1 3 6 345
"776360-rnOA" 1996 1 3 6 370
"776372-ONG" 1996 1 3 1 285
"776379-RMB" 1996 1 3 4 316
"776380-NBB" 1996 1 3 6 321
"776380-NBB" 1996 1 3 6 358
"776383-BNR" 1996 1 3 5 298
"776383-BNR" 1996 1 3 5 315
"776383-BNR" 1996 1 3 5 328
"776383-BNR" 1996 1 3 5 344
"776384-OGB" 1996 1 3 4 297
"776384-OGB" 1996 1 3 4 325
"776386-NMA" 1996 1 3 2 335
"776387-GWB" 1996 1 3 3 360
"776388-YGN" 1996 1 3 2 312
"776388-YGN" 1996 1 4 2 338
"776388-YGN" 1996 1 3 2 358
"776402-OMG" 1996 1 3 2 287
"776402-OMG" 1996 1 4 2 321
"776403-BGG" 1996 1 3 2 301
"776403-BGG" 1996 1 3 2 347
"776407-OBM" 1996 1 3 2 323
"776407-OBM" 1996 1 4 2 337
"776407-OBM" 1996 1 3 2 354
"776407-OBM" 1996 1 3 2 366
"776409-WGG" 1996 1 3 6 295
"776409-WGG" 1996 1 3 6 322
"776409-WGG" 1996 1 3 6 341
"776412-ONM" 1996 1 3 7 306
"776413-YBB" 1996 1 3 2 304
"776413-YBB" 1996 1 4 2 326
"776413-YBB" 1996 1 3 2 364
"776415-MWO" 1996 1 3 2 335
"776419-RMM" 1996 1 3 2 311
"776419-RMM" 1996 1 3 2 349
"776419-RMM" 1996 1 3 2 373
"776420-YGY" 1996 1 4 2 326
"776420-YGY" 1996 1 4 2 340
"776423-NMR" 1996 1 4 2 326
"776424-OOY" 1996 1 3 NA 306
"776424-OOY" 1996 1 3 NA 331
"776433-BYR2" 1996 1 3 NA 309
"776434-WOW" 1996 1 3 3 326
"776446-GMG" 1996 1 3 7 348
"776472-OMO" 1996 1 3 7 336
"626845-YobY" 1997 7 3 8 309
"626845-YobY" 1997 7 3 8 348
"626905-NWW" 1997 7 3 8 331
"626905-NWW" 1997 7 3 8 356
"696495-wgNN" 1997 6 2 10 283
"696495-wgNN" 1997 6 3 10 349
"725028-rwWR" 1997 5 3 5 287
"725028-rwWR" 1997 5 3 5 320
"725205-ROY" 1997 5 3 5 314
"725215-BRA" 1997 5 3 6 287
"725215-BRA" 1997 5 3 6 354
"725379-BOY" 1997 5 3 5 282
"725379-BOY" 1997 5 3 5 318
"725391-AwbN" 1997 4 2 6 306
"725391-AwbN" 1997 4 3 6 338
"725416-GrnO" 1997 4 3 5 295
"725452-GwgN" 1997 4 3 5 278
"725452-GwgN" 1997 4 4 5 327
"725452-GwgN" 1997 4 3 5 353
"725545-NynY" 1997 4 3 5 287
"725545-NynY" 1997 4 4 5 337
"725579-YGG" 1997 4 3 4 303
"725582-GAG" 1997 4 3 5 296
"725582-GAG" 1997 4 3 5 325
"725582-GAG" 1997 4 3 5 357
"725622-GraW" 1997 3 4 6 318
"725658-RnrB" 1997 3 2 3 266
"725658-RnrB" 1997 3 2 3 277
"725658-RnrB" 1997 3 3 3 291
"725669-RgrW" 1997 3 3 3 269
"725669-RgrW" 1997 3 3 3 307
"725669-RgrW" 1997 3 3 3 317
"725669-RgrW" 1997 3 4 3 347
"725697-OanG" 1997 3 3 5 303
"725697-OanG" 1997 3 4 5 329
"725727-AyrA" 1997 3 3 4 284
